id,area,center_lat,center_lon,company,name,polygon
BJL,3,60.070614049865,17.585410403783,Upplands Energi ek för,Björklinge,"[[18.167442121183, 60.141448373247], [18.18406501763, 60.125098840191], [18.211825101477, 60.138058606446], [18.228446326795, 60.116737343586], [18.276930288442, 60.127771395923], [18.316915661598, 60.125186677776], [18.322310402498, 60.059035461365], [18.338977304626, 60.038433441025], [18.312238663842, 60.036513142116], [18.305288289769, 60.010815228485], [18.215488200097, 60.009381272418], [18.177941604477, 60.000045993981], [18.163019864004, 60.009392133696], [18.133597181585, 60.004616191442], [18.13416880774, 59.996674858474], [18.075972651001, 59.9809165612], [18.060627050212, 59.969372338212], [17.998626404716, 59.976660379986], [17.960521368102, 59.951956266495], [17.956318066514, 59.971274119903], [17.925407440749, 59.977930789169], [17.817326708679, 59.979558230246], [17.79571385771, 59.982110128374], [17.796393030622, 59.990785293064], [17.710942639733, 59.983009512728], [17.682627189221, 59.986812499213], [17.670789493285, 59.997297150683], [17.654030110589, 59.993698998661], [17.61260988428, 60.000474693388], [17.581062387921, 59.983637726028], [17.59368606225, 59.93958796659], [17.574712698656, 59.934776247139], [17.564483502852, 59.892043438363], [17.549285031608, 59.904467112343], [17.490880860362, 59.897410760958], [17.442971759275, 59.906733570607], [17.424008926577, 59.928039025137], [17.328540062383, 59.907538940685], [17.290638018707, 59.926995207843], [17.243235647327, 59.97817305032], [17.183605549365, 59.998313014373], [17.159458166726, 59.994519281037], [17.159719148225, 60.006661578355], [17.136633739403, 60.009977228496], [17.144391516634, 60.022805318695], [17.071345860243, 60.093733243802], [17.092263850479, 60.112806695911], [17.085234495229, 60.144959577263], [17.047455060387, 60.178185708691], [17.047586067332, 60.202823466066], [17.080735639678, 60.232469882878], [17.039539098264, 60.237919441097], [17.071438669817, 60.237798916542], [17.082410593063, 60.259199020541], [17.108101102831, 60.267742988325], [17.101779055664, 60.28049744776], [17.20799055593, 60.303200693881], [17.264274768595, 60.277158814171], [17.310626229756, 60.227112893767], [17.310041240106, 60.21236397563], [17.370931396946, 60.215089083926], [17.332878904747, 60.151979388259], [17.335523664121, 60.134284648607], [17.485888247674, 60.118577277855], [17.478735803043, 60.104677581273], [17.504112890155, 60.080500551001], [17.539111967294, 60.096897584], [17.567183738992, 60.096490338835], [17.582532512411, 60.087816038317], [17.59875343194, 60.096972862419], [17.696822331016, 60.10307108294], [17.708418516443, 60.120462718405], [17.742083409192, 60.11849000449], [17.760988304409, 60.127697861779], [17.847679524867, 60.124327231081], [17.802321097449, 60.076104932317], [17.80579080292, 60.065329442621], [17.951721961423, 60.081495685659], [17.99833917492, 60.074952882539], [18.014856093312, 60.080794716582], [18.012019084635, 60.134349901987], [18.033125370117, 60.13711788563], [18.038351220737, 60.145363625433], [18.129380918145, 60.153947515359], [18.167442121183, 60.141448373247]]"
NBL,3,58.707971369048,11.312877017309,Ellevio AB,Bohuslän Norra,"[[10.939808059877, 58.860610351351], [10.992465307412, 58.961881049406], [11.056298080618, 58.974782638827], [11.091420797762, 58.99056278615], [11.156048496129, 59.07902808086], [11.20448737216, 59.091637687561], [11.28886412012, 59.099498949571], [11.33976972553, 59.114372262986], [11.366822989013, 59.099183187763], [11.464615360786, 58.991140926888], [11.453899126038, 58.985453630634], [11.45743983045, 58.888435814774], [11.563527362543, 58.836662510724], [11.574922695791, 58.761690781285], [11.566495558971, 58.649233797644], [11.58616571654, 58.644453389384], [11.572246656919, 58.573171171804], [11.596074689483, 58.547849449349], [11.667616771456, 58.528208104841], [11.668323931881, 58.507553744237], [11.742592503727, 58.505923159447], [11.751867647738, 58.468353813118], [11.798508348985, 58.446013785862], [11.773205122404, 58.429697588786], [11.705936664649, 58.418742703149], [11.695404925023, 58.43074515614], [11.678085575485, 58.432156952703], [11.620519254898, 58.396831125194], [11.59885207439, 58.398762793635], [11.580297785028, 58.461962907464], [11.511227469353, 58.481275224935], [11.477054321749, 58.480025142044], [11.351870862401, 58.350742828556], [11.354787833368, 58.317122996171], [11.310211453188, 58.292131954939], [11.175409682409, 58.328254977745], [11.16971981978, 58.475312820294], [11.148936267053, 58.514067959038], [11.009676871033, 58.528315802844], [10.999317579775, 58.598960068304], [11.145482276855, 58.632205423086], [11.115511857954, 58.701217657345], [11.061464561568, 58.785367026955], [10.939808059877, 58.860610351351]]"
BOO,3,59.336693123567,18.293356226605,Boo Energi ek för,Boo,"[[18.295980213321, 59.366619415601], [18.293491370983, 59.380032727733], [18.342937017605, 59.375692865792], [18.34257841664, 59.366527924905], [18.378282301592, 59.350941980661], [18.373577523952, 59.338322076178], [18.348748073971, 59.331716095021], [18.359786277574, 59.325234475391], [18.321814487359, 59.306818419832], [18.294932010911, 59.307882057695], [18.271352912869, 59.298126339273], [18.22266810649, 59.299779574442], [18.212310171065, 59.338606174772], [18.295980213321, 59.366619415601]]"
BRL,3,60.422458623031,15.31782676924,"Borlänge Energi Elnät, AB",Borlänge,"[[15.548500494562, 60.408856816786], [15.560711051574, 60.391834031196], [15.467600798774, 60.361073832925], [15.384594898345, 60.350863615995], [15.319484028362, 60.330179614344], [15.252022540882, 60.28479191202], [15.251617414022, 60.263522874849], [15.232384885365, 60.263118060688], [15.230240524354, 60.254573090968], [15.037106745439, 60.312045416121], [15.011747074824, 60.361800955099], [15.095262795062, 60.41517676521], [15.10803709104, 60.449817423452], [15.155357662907, 60.476921530467], [15.183897510481, 60.469793952914], [15.165861075763, 60.481677958107], [15.24780745493, 60.524210243463], [15.264425957704, 60.547420166372], [15.294130385768, 60.548731448236], [15.294833720697, 60.557430857876], [15.396644726464, 60.561493706438], [15.419291292307, 60.553497859103], [15.439272189878, 60.562659380334], [15.455707193539, 60.539487884241], [15.49511306324, 60.531842607867], [15.50988324412, 60.53820364568], [15.529822042087, 60.520830468258], [15.555974137693, 60.539417717251], [15.625742034414, 60.521821255076], [15.643087533104, 60.48030716776], [15.686708895311, 60.463203175337], [15.569087918629, 60.453521840656], [15.548500494562, 60.408856816786]]"
BRS,3,57.714424594839,12.945949924919,Borås Energi Nät AB,Borås,"[[13.016989537006, 57.782762137478], [13.00155613932, 57.763909589674], [13.036523816502, 57.770402289731], [13.086019764209, 57.759445252397], [13.042828107417, 57.726733775211], [13.055283174896, 57.718915148122], [13.040903702116, 57.69057939209], [13.059966076057, 57.690832657028], [13.073943404719, 57.676205951005], [13.060386703054, 57.668614374688], [13.029938177518, 57.669147724083], [13.036010683014, 57.684911736338], [13.006728798463, 57.688193025126], [12.976923474341, 57.664167534307], [12.899880708364, 57.670987677202], [12.895865692755, 57.677958350668], [12.896697573975, 57.671223777875], [12.810015402726, 57.651331455722], [12.793413106623, 57.670064590626], [12.806762195745, 57.68160718027], [12.788894073791, 57.694485659904], [12.794629131137, 57.699169290955], [12.842286424022, 57.71143247084], [12.917295141449, 57.763757106455], [12.954835582311, 57.766732024541], [12.982494301252, 57.789705678178], [13.016989537006, 57.782762137478]]"
CBR,3,57.76138828568,14.323688107489,Carlfors Bruk KB,Carlfors Bruk,"[[14.31942960993, 57.770393229561], [14.344197743801, 57.764029309203], [14.309541905396, 57.753766495817], [14.305312550761, 57.762137301799], [14.31942960993, 57.770393229561]]"
DAD,3,58.821426614364,12.251518050604,Vattenfall Eldistribution AB,Dalsland med omnejd,"[[12.420617278478, 59.192101707152], [12.444530683434, 59.228557515476], [12.435583654193, 59.286260684771], [12.478294332127, 59.312578985755], [12.67544204496, 59.290889015815], [12.703550862352, 59.296512231751], [12.693348113867, 59.253433814286], [12.742949269359, 59.241250855725], [12.762579892494, 59.2560698401], [12.786181787817, 59.256901873388], [12.811343985483, 59.246957796507], [12.858479833695, 59.260811637903], [12.915298498986, 59.260864403369], [12.918562285537, 59.250390310394], [13.003490268103, 59.236546164993], [13.038991864123, 59.244157298224], [13.072446204989, 59.236611186611], [13.113979880257, 59.252760993965], [13.176923217964, 59.254959548913], [13.259787327646, 58.983680597566], [13.320068526483, 58.868016076016], [13.280945946215, 58.783243114517], [13.227429089627, 58.776008915087], [13.162505039728, 58.793286215831], [13.158879921714, 58.871173872934], [13.030702240778, 58.894648194862], [12.963535088247, 58.935003354243], [12.963443281365, 58.953716779249], [13.035611930572, 59.008753502999], [12.850254825566, 59.03507451521], [12.782627997855, 59.023220480512], [12.765147865812, 59.083264167105], [12.72883579079, 59.074847676742], [12.637522562546, 59.085781361976], [12.619842314358, 59.119241687097], [12.592651522813, 59.117515654495], [12.591758263768, 59.087319191737], [12.543268385761, 59.055712222614], [12.604489662753, 59.021342995003], [12.617384572202, 59.019535075507], [12.62637090403, 59.03212441556], [12.661434439417, 59.034358445369], [12.660838142463, 59.02120234337], [12.709007236384, 59.012069773347], [12.70600246181, 59.000271064454], [12.749604991884, 58.99291531872], [12.658936154975, 58.898877317433], [12.668577503821, 58.868634913899], [12.561990229239, 58.749697820473], [12.590873925582, 58.684579356851], [12.688667260829, 58.671461574511], [12.699658358007, 58.65577444883], [12.541862060439, 58.519517829252], [12.568660178766, 58.504525428106], [12.46221876305, 58.443106634739], [12.405520418872, 58.423784361603], [12.380741789534, 58.435961250066], [12.332069417157, 58.419622708135], [12.315783984439, 58.388937569847], [12.330554328651, 58.395972269963], [12.432989840574, 58.398018507501], [12.44656029892, 58.379838200466], [12.480003123597, 58.364152165952], [12.475901297385, 58.346701236378], [12.376787947561, 58.333870817404], [12.366328505034, 58.337689286431], [12.328257747061, 58.32804435614], [12.348694610327, 58.309881134452], [12.291748018764, 58.291571221169], [12.271376364936, 58.26553281086], [12.251751978238, 58.264868034654], [12.321940113155, 58.317114054708], [12.304640832838, 58.339015518431], [12.277076360662, 58.324437534865], [12.26293735623, 58.331136135965], [12.226917961322, 58.323990588528], [12.196423953659, 58.307483617606], [12.144683377187, 58.321629874673], [12.132114641181, 58.308523022995], [12.100334625004, 58.351016134271], [12.080460647284, 58.349431341547], [12.036215860647, 58.36682664851], [11.985422316025, 58.362414169685], [11.989885022132, 58.378929958522], [11.977441192175, 58.391454404128], [11.911003177691, 58.402850127924], [11.88994075145, 58.387922176726], [11.877582806913, 58.355760918239], [11.819176970045, 58.34992297018], [11.831044625745, 58.324045336585], [11.794136951782, 58.31705030657], [11.791355611114, 58.302638246259], [11.761694540892, 58.300788542054], [11.747015503622, 58.309116979535], [11.722859393946, 58.302229498812], [11.716239558692, 58.308758974319], [11.678290117601, 58.301016891096], [11.668911874936, 58.255632260855], [11.648488697175, 58.262374384331], [11.530761536345, 58.208052042272], [11.493581393088, 58.207162190713], [11.473647953798, 58.191277265363], [11.297686023864, 58.191635127846], [11.288885233211, 58.261398798926], [11.390894624723, 58.267050674831], [11.451867070797, 58.261224096999], [11.509762736499, 58.289506588705], [11.651759496439, 58.42048156191], [11.677583111328, 58.431987361729], [11.717291644507, 58.420438217009], [11.799638965468, 58.445191344677], [11.756685994132, 58.449419422086], [11.759962101043, 58.4582176283], [11.738686435716, 58.465551581579], [11.748981688753, 58.510050616529], [11.696537691289, 58.503861380258], [11.677648046942, 58.508010599098], [11.657535622798, 58.517171697148], [11.657957670315, 58.53773826114], [11.609125526075, 58.538370951427], [11.580609973431, 58.5481659692], [11.590537905436, 58.551876377564], [11.569895131084, 58.575274893329], [11.583021987845, 58.580587771428], [11.586455017989, 58.644635715832], [11.563383554015, 58.656255216993], [11.577580901657, 58.775344472274], [11.557836123685, 58.818447730481], [11.566062729456, 58.833801614401], [11.523883252793, 58.847671097624], [11.482917323331, 58.891458450731], [11.537413832797, 58.877418431448], [11.533709521201, 58.886072364673], [11.553399309535, 58.898932003453], [11.572495557463, 58.887825601667], [11.577822947351, 58.897494633457], [11.590630187331, 58.890716051524], [11.630427032122, 58.908615224456], [11.652003711334, 58.906233547855], [11.65817171237, 58.931761804147], [11.675860995002, 58.935064517203], [11.689083096128, 58.956845206849], [11.683914494251, 58.989998914728], [11.710510636173, 59.03368065497], [11.775911097383, 59.087316755655], [11.780979468348, 59.099473846473], [11.763665530219, 59.114615299537], [11.778012962526, 59.136042389113], [11.782887956432, 59.206428612959], [11.798935248018, 59.22406274143], [11.826186861105, 59.237817993156], [11.895872451118, 59.223841829142], [11.923968534797, 59.22475014714], [11.945089511386, 59.234989643127], [11.948422147784, 59.249673689314], [12.013580417707, 59.212187684729], [12.029475163389, 59.212002782338], [12.059953654607, 59.185787119323], [12.142363111772, 59.222809184148], [12.147123471425, 59.244444002921], [12.124907192407, 59.279002701805], [12.132500268435, 59.306691115551], [12.222143048376, 59.297256791262], [12.2448827974, 59.226273170062], [12.273949490863, 59.18886441115], [12.312741664584, 59.196785678265], [12.347087607278, 59.173646801501], [12.420617278478, 59.192101707152]]"
DAP,3,57.630079666985,13.584340103241,Östra Kinds Elkraft ek för,Dalstorp,"[[13.412777605955, 57.668292010255], [13.398997049858, 57.670321115944], [13.408841008786, 57.685786417226], [13.400813041169, 57.712131526223], [13.382977523365, 57.710508025647], [13.388872440214, 57.764729804645], [13.500931766699, 57.776397036846], [13.561160602919, 57.738520335245], [13.46533203567, 57.746310012076], [13.458183645884, 57.728705316149], [13.421662077623, 57.69987908266], [13.430716559413, 57.673691989995], [13.476215533426, 57.69059151435], [13.512340548427, 57.684241073186], [13.573918971908, 57.729634281014], [13.602655492716, 57.71307954164], [13.694241044741, 57.705767938458], [13.778849164904, 57.688957450711], [13.76134961245, 57.658170924594], [13.804366078835, 57.635782623493], [13.792669650874, 57.606772047309], [13.803002191538, 57.608135029005], [13.809960317389, 57.596861498094], [13.765701711547, 57.571073531491], [13.730452612567, 57.569966859806], [13.721946959476, 57.560531017982], [13.691663864133, 57.558654352597], [13.671519479694, 57.538524944578], [13.621852908775, 57.515749304969], [13.558121924773, 57.511838378536], [13.553202299949, 57.517304555363], [13.419272163953, 57.525222876311], [13.429708356356, 57.563915308065], [13.458169825215, 57.564509031882], [13.460693977073, 57.579473917266], [13.412777605955, 57.668292010255]]"
DAN,3,59.407769899369,18.056249065573,E.ON Elnät Stockholm AB,Danderyd,"[[18.020346848916, 59.437627756339], [18.052772156866, 59.437399239005], [18.05290535092, 59.423950918977], [18.082851349887, 59.423349959976], [18.094738894969, 59.415401873331], [18.121770477702, 59.412168282937], [18.130865294029, 59.421040357656], [18.135613204649, 59.404023101442], [18.099923171971, 59.394230658194], [18.082429289541, 59.378520484916], [18.05855909931, 59.375551515237], [18.005625757669, 59.399771748614], [17.991218503774, 59.417870031162], [18.010800686429, 59.427383942293], [17.99850739201, 59.438848213006], [18.020346848916, 59.437627756339]]"
DFS,3,59.242723804808,14.448766524439,Degerfors Energi AB,Degerfors,"[[14.431854204618, 59.19653504695], [14.393024967642, 59.203906583925], [14.358409614432, 59.225385651833], [14.362712206666, 59.232829871047], [14.347881594215, 59.238022603884], [14.366078866316, 59.246279374837], [14.311172976915, 59.271813720064], [14.320360328168, 59.304006321053], [14.355181970435, 59.303664128037], [14.425228113469, 59.282806315174], [14.454453228937, 59.286189415437], [14.48475306339, 59.279890516064], [14.504522986357, 59.289680164], [14.583578380004, 59.255850621943], [14.600878234018, 59.230352188015], [14.523520607596, 59.226126730752], [14.502359404428, 59.193072684153], [14.519209501573, 59.181248147678], [14.480615131398, 59.175712331567], [14.48292078778, 59.152873823773], [14.463123864307, 59.152833607682], [14.431854204618, 59.19653504695]]"
DRV,3,59.115977683207,18.134407007119,Vattenfall Eldistribution AB,Drefviken,"[[18.236243337892, 59.229794264344], [18.250954066631, 59.209120036096], [18.283924249866, 59.195808062032], [18.332937647314, 59.158191083309], [18.351923395655, 59.097288465735], [18.295901382978, 59.073548692429], [18.286533151443, 59.045479605786], [18.243182688936, 59.043222928069], [18.156223522865, 59.068277215161], [18.129929274758, 59.062679653672], [18.125438569717, 59.036988560888], [18.094981995149, 59.041785889413], [18.067995399923, 59.036585367619], [18.029948197691, 59.016438100627], [17.998458131562, 59.048183198464], [17.953995543026, 59.049873316583], [17.946423967589, 59.061110386854], [17.896574640187, 59.057668193617], [17.869276615157, 59.067397004881], [17.871677864106, 59.084410500203], [17.914236248235, 59.103382676495], [17.904813246699, 59.107324720335], [17.93137939573, 59.142417003875], [17.985284766903, 59.156917743066], [18.040514674298, 59.141532201154], [18.114481026677, 59.152080381631], [18.115263029546, 59.183758981647], [18.182521052517, 59.210209294555], [18.177528288985, 59.231992066942], [18.19264664811, 59.229458135914], [18.194904581271, 59.242415134912], [18.236243337892, 59.229794264344]]"
